id_gare;nom_gare;trigramme;lat;lon;id_commune;nom_commune
87613489;Lexos;LEX;44.1423958; 1.8851014;82187;VAREN
87287102;Lezennes;LZS;50.6205699; 3.0986481;59350;LILLE
87615112;Lézignan-Corbières;LZA;43.1999609; 2.7699635;11203;LEZIGNAN-CORBIERES
87734442;Lezoux;LEZ;45.8212175; 3.385986;63195;LEZOUX
87276212;Liancourt - Rantigny;LIA;49.32471; 2.44532;60524;RANTIGNY
87381210;Liancourt-Saint-Pierre;LQK;49.2204964; 1.905543;60361;LIANCOURT-SAINT-PIERRE
87345256;Libercourt;LIK;50.48025; 3.00867;62907;LIBERCOURT
87584052;Libourne;LIB;44.915888; -0.236344;33243;LIBOURNE
87718130;Liesle;LJL;47.0587683; 5.8208121;25336;LIESLE
87682153;Lieusaint - Moissy;LIU;48.628305; 2.568935;77251;LIEUSAINT
87345041;Liévin;LVW;50.434139; 2.7716316;62510;LIEVIN
87575274;Ligugé;LGJ;46.5203091; 0.3331733;86133;LIGUGE
87109306;Lille CHR;ECR;50.61432; 3.03432;59350;LILLE
87223263;Lille Europe;LEW;50.639224; 3.075796;59350;LILLE
87286005;Lille Flandres;LLF;50.636577; 3.06987;59350;LILLE
87287250;Lille Porte de Douai;PED;50.6119054; 3.075837;59350;LILLE
87342238;Lillers;LLL;50.56163; 2.47903;62516;LILLERS
87381582;Limay;LSH;48.9841; 1.74731;78335;LIMAY
87574335;Limeray;LIZ;47.4502088; 1.0499661;37131;LIMERAY
87212274;Limersheim;LHJ;48.4617328; 7.6603581;67200;HIPSHEIM
87592006;Limoges Bénédictins;LIM;45.836089; 1.267356;87085;LIMOGES
87592022;Limoges Montjovis;LMJ;45.8384117; 1.2514147;87085;LIMOGES
87615161;Limoux;LMX;43.0563831; 2.2228288;11206;LIMOUX
87598755;Limoux Flassian;LMF;43.0684511; 2.2182832;11206;LIMOUX
87214502;Lingolsheim;LGH;48.5594092; 7.6781143;67267;LINGOLSHEIM
87733683;Lisière Pereire;SGM;48.9032098; 2.0733132;78551;SAINT-GERMAIN-EN-LAYE
87444265;Lisieux;LIS;49.138299; 0.231143;14366;LISIEUX
87615310;Lisle-sur-Tarn;LSU;43.85639; 1.80823;81145;LISLE-SUR-TARN
87447219;Lison;LSN;49.226834; -1.050339;14367;LISON
87141069;Liverdun;LDN;48.7493158; 6.0617374;54318;LIVERDUN
87761247;Livron-sur-Drôme;LIV;44.7796035; 4.8305412;26165;LIVRON-SUR-DROME
87682401;Livry-sur-Seine;LYQ;48.5104579; 2.6788796;77255;LIVRY-SUR-SEINE
87116632;Lizy-sur-Ourcq;LZO;49.021929; 3.031718;77257;LIZY-SUR-OURCQ
87571471;Loches;LOY;47.130464; 1.000467;37132;LOCHES
87182345;Logelbach;LOJ;48.087299; 7.3206082;68374;WINTZENHEIM
87345231;Loison-sous-Lens;LOO;50.4401891; 2.8592403;62523;LOISON-SOUS-LENS
87171728;Loivre;LXV;49.3466786; 3.9906699;51329;LOIVRE
87611053;Longages - Noé;LNN;43.3563239; 1.2519529;31303;LONGAGES
87712620;Longecourt-en-Plaine;LJK;47.1937936; 5.1346952;21353;LONGECOURT-EN-PLAINE
87393611;Longjumeau;LJU;48.7020364; 2.2943957;91345;LONGJUMEAU
87271775;Longpont;LJP;49.2726851; 3.2301676;2438;LONGPONT
87313122;Longpré-les-Corps-Saints;LGP;50.01128; 2.00277;80488;LONGPRE-LES-CORPS-SAINTS
87313817;Longroy - Gamaches;LOG;49.9818917; 1.5526598;76394;LONGROY
87313049;Longueau;LUA;49.86344; 2.35215;80489;LONGUEAU
87272195;Longueil-Annel;LPK;49.4672441; 2.8634086;60368;LONGUEIL-ANNEL
87276303;Longueil-Sainte-Marie;LUE;49.3425377; 2.7175537;60369;LONGUEIL-SAINTE-MARIE
87411447;Longuerue - Vieux-Manoir;LWM;49.5566781; 1.2762275;76738;VIEUX-MANOIR
87116137;Longueville;LON;48.513703; 3.249822;77260;LONGUEVILLE
87415141;Longueville-sur-Scie;LEV;49.7917558; 1.1103434;76397;LONGUEVILLE-SUR-SCIE
87194274;Longuyon;LGN;49.4442555; 5.604482;54322;LONGUYON
87194001;Longwy;LWY;49.5129923; 5.7696358;54323;LONGWY
87718239;Lons-le-Saunier;LLS;46.66858; 5.551108;39300;LONS-LE-SAUNIER
87286112;Loos lez Lille;LLZ;50.6128165; 3.0170581;59360;LOOS
87345033;Loos-en-Gohelle;LQG;50.4378798; 2.7933955;62498;LENS
87576157;Loreux;LXU;47.3902731; 1.8345356;41118;LOREUX
87476002;Lorient Bretagne Sud;LRT;47.755597; -3.366221;56121;LORIENT
87761262;Loriol-sur-Drôme;LOL;44.7544973; 4.8171679;26166;LORIOL-SUR-DROME
87142109;Lorraine TGV;TGL;48.947773; 6.169838;57422;LOUVIGNY
87597104;Lothiers;LOT;46.6946801; 1.5629763;36219;TENDU
87713735;Louhans;LHN;46.6309; 5.2174853;71263;LOUHANS
87491290;Loulay;LLY;46.0435165; -0.5017525;17211;LOULAY
87343475;Lourches;LOU;50.3102834; 3.3434016;59504;ROEULX
87671339;Lourdes;LDS;43.10037; -0.042174;65286;LOURDES
87641050;Louroux-de-Bouble;LXB;46.2241289; 2.9849368;3152;LOUROUX-DE-BOUBLE
87382457;Louveciennes;LFC;48.8610361; 2.1230176;78350;LOUVECIENNES
87276253;Louvres;LOV;49.0496573; 2.5018967;95351;LOUVRES
87295535;Louvroil;LWF;50.2683469; 3.9535768;59392;MAUBEUGE
87721423;Lozanne;LOZ;45.85414; 4.681501;69121;LOZANNE
87597096;Luant;LUK;46.7357683; 1.5901964;36101;LUANT
87734368;Luc;LCZ;44.654092; 3.8915631;48086;LUC
87761874;Luc-en-Diois;LDE;44.6136615; 5.4546227;26167;LUC-EN-DIOIS
87615773;Luc-la-Primaube;LPA;44.2913982; 2.5544751;12133;LUC-LA-PRIMAUBE
87394015;Lucé;LCJ;48.4366725; 1.4529681;28218;LUCE
87486258;Luçon;LRK;46.4638232; -1.1674217;85128;LUCON
87581181;Ludon-Médoc;LXN;44.9744015; -0.6118009;33256;LUDON-MEDOC
87141481;Ludres;LUD;48.6219545; 6.1709118;54328;LUDRES
87172189;Lumes;LUQ;49.7327973; 4.7833571;8263;LUMES
87781575;Lunas;LKH;43.7095814; 3.1948986;34144;LUNAS
87773408;Lunel;LUN;43.679392; 4.131086;34145;LUNEL
87773424;Lunel-Viel;LWQ;43.6811729; 4.0937398;34146;LUNEL-VIEL
87576280;Lunery;LNY;46.9351795; 2.275014;18133;LUNERY
87141150;Lunéville;LNE;48.588233; 6.49727;54329;LUNEVILLE
87672741;Lurbe-Saint-Christau;CLE;43.12099; -0.60408;64360;LURBE-SAINT-CHRISTAU
87185249;Lure;LUR;47.683269; 6.4925787;70310;LURE
87747667;Lus-la-Croix-Haute;LCX;44.6709898; 5.6973678;26168;LUS-LA-CROIX-HAUTE
87485540;Lusignan;LUI;46.4354949; 0.116555;86139;LUSIGNAN
87575845;Lussac-les-Châteaux;LLX;46.4051106; 0.7186918;86140;LUSSAC-LES-CHATEAUX
87182543;Luttenbach-près-Munster;LFZ;48.0352559; 7.1186307;68193;LUTTENBACH-PRES-MUNSTER
87215160;Lutzelbourg;LZF;48.7299065; 7.2516808;57427;LUTZELBOURG
87214650;Lutzelhouse;LZH;48.51812; 7.29391;67306;MUHLBACH-SUR-BRUCHE
87583823;Luxé;LXC;45.8873947; 0.1094107;16196;LUXE
87185595;Luxeuil-les-Bains;LXL;47.8148606; 6.3726593;70311;LUXEUIL-LES-BAINS
87276576;Luzarches;LUZ;49.11719; 2.42074;95352;LUZARCHES
87611558;Luzenac - Garanou;LUG;42.7642849; 1.7531248;9131;GARANOU
87696534;Luzy;LUY;46.7940793; 3.9693245;58149;LUZY
87988717;Lycée Henri Sellier;LHS;48.91646; 2.51504;93046;LIVRY-GARGAN
87721175;Lyon Gorge de Loup;LYL;45.766078; 4.804631;69389;LYON--9E--ARRONDISSEMENT
87282624;Lyon Jean Macé;LJC;45.74495; 4.84139;69387;LYON--7E--ARRONDISSEMENT
87723197;Lyon Part Dieu;LYD;45.760559; 4.859355;69383;LYON--3E--ARRONDISSEMENT
87722025;Lyon Perrache;LPR;45.748476; 4.825733;69382;LYON--2E--ARRONDISSEMENT
87762906;Lyon Saint-Exupéry TGV;SXA;45.721109; 5.074969;69299;COLOMBIER-SAUGNIEU
87721159;Lyon Saint-Paul;LSP;45.76601; 4.827057;69385;LYON--5E--ARRONDISSEMENT
87721001;Lyon Vaise;LVI;45.779938; 4.80396;69389;LYON--9E--ARRONDISSEMENT
87581199;Macau;MCA;45.0040981; -0.6200068;33262;MACAU
87481366;Machecoul;MCC;46.9905038; -1.8227524;44087;MACHECOUL
87745588;Machilly;MCI;46.2512825; 6.3282335;74158;MACHILLY
87725689;Mâcon;MAC;46.302572; 4.824887;71270;MACON
87725705;Mâcon Loché TGV;MLH;46.282884; 4.778876;71270;MACON
87781666;Magalas;MGA;43.4675998; 3.2295415;34147;MAGALAS
87281873;Magenta;MAG;48.87986; 2.35835;75110;PARIS-10E-ARRONDISSEMENT
87746412;Magland;MGD;46.016945; 6.6215075;74159;MAGLAND
87592279;Magnac - Vicq;MGQ;45.6288007; 1.4438445;87203;VICQ-SUR-BREUILH
87641365;Magnette;MGR;46.4641418; 2.6028771;3010;AUDES
87400986;Magneux - Courlandon;MXN;49.3100006; 3.7331444;51337;MAGNEUX
87394429;Magny - Blandainville;MBW;48.3342906; 1.2811066;28225;MAGNY
87575068;Maillé;MAX;47.0533855; 0.5830236;37142;MAILLE
87683847;Mailly-la-Ville;MIY;47.6041692; 3.6751472;89237;MAILLY-LA-VILLE
87394130;Maintenon;MTN;48.5854793; 1.5920651;28227;MAINTENON
87681155;Maisons-Alfort - Alfortville;MFA;48.802071; 2.426977;94046;MAISONS-ALFORT
87386425;Maisons-Laffitte;MLF;48.9456394; 2.1443153;78358;MAISONS-LAFFITTE
87681486;Maisse;MSN;48.39304; 2.39312;91359;MAISSE
87191106;Maizières-lès-Metz;MMZ;49.2155349; 6.1588762;57433;MAIZIERES-LES-METZ
87713065;Mâlain;MLI;47.3270025; 4.8105362;21373;MALAIN
87476689;Malansac;MLO;47.6756185; -2.2961796;56123;MALANSAC
87411256;Malaunay - Le Houlme;MUA;49.5133331; 1.0395776;76366;LE HOULME
87684415;Malesherbes;MAL;48.2934325; 2.4012177;45191;MALESHERBES
87191627;Malling;MKG;49.42152; 6.302207;57437;MALLING
87718510;Mamirolle;MIJ;47.1998712; 6.1617411;25364;MAMIROLLE
87757591;Mandelieu-la-Napoule;MPV;43.523903; 6.941313;6079;MANDELIEU-LA-NAPOULE
87751321;Manosque - Gréoux-les-Bains;MNQ;43.8231945; 5.7933241;4112;MANOSQUE
87381590;Mantes Station;MTQ;48.98366; 1.71581;78361;MANTES-LA-JOLIE
87381509;Mantes-la-Jolie;MTE;48.98984; 1.70337;78361;MANTES-LA-JOLIE
87141796;Marbache;MAH;48.8010405; 6.1091755;54351;MARBACHE
87313445;Marcelcave;MCV;49.8532165; 2.5819031;80507;MARCELCAVE
87582445;Marcheprime;MCP;44.690543; -0.85381;33555;MARCHEPRIME
87393470;Marchezais - Broué;MBR;48.7684736; 1.513444;28062;BROUE
"87733667;87382812";Mareil-Marly;MPJ;48.8807466; 2.0790676;78367;MAREIL-MARLY
87381715;Mareil-sur-Mauldre;MJM;48.8936804; 1.8715159;78368;MAREIL-SUR-MAULDRE
87317206;Maresquel-Ecquemicourt;MQU;50.4078186; 1.9313418;62552;MARESQUEL-ECQUEMICOURT
87116665;Mareuil-sur-Ourcq;MAQ;49.1355418; 3.075653;60380;MAREUIL-SUR-OURCQ
87581215;Margaux;MGU;45.0358307; -0.6854145;33268;MARGAUX
87271882;Margival;MIV;49.4393862; 3.4027491;2464;MARGIVAL
87213603;Marienthal;MTK;48.781863; 7.8231894;67180;HAGUENAU
87746347;Marignier;MRG;46.0887815; 6.507826;74164;MARIGNIER
87485334;Marigny;MRJ;46.1990832; -0.428404;79166;MARIGNY
87116228;Marles-en-Brie;MLB;48.733976; 2.868099;77229;LA HOUSSAYE-EN-BRIE
87723767;Marlieux - Châtillon;MXC;46.0638765; 5.0731097;1235;MARLIEUX
87382465;Marly-le-Roi;MLR;48.8713084; 2.0965436;78372;MARLY-LE-ROI
87576132;Marmagne;MMH;47.1001505; 2.2819971;18138;MARMAGNE
87694182;Marmagne sous Creusot;MMS;46.8334607; 4.3601911;71282;MARMAGNE
87586545;Marmande;MMD;44.503019; 0.168044;47157;MARMANDE
87111849;Marne-la-Vallée Chessy;MLV;48.869856; 2.78272;77111;CHESSY
87342188;Maroeuil;MUI;50.322603; 2.6983279;62557;MAROEUIL
87545186;Marolles-en-Hurepoix;MSX;48.565345; 2.290327;91376;MAROLLES-EN-HUREPOIX
87411249;Maromme;MRM;49.479935; 1.050485;76474;NOTRE-DAME-DE-BONDEVILLE
87342469;Marquillies;MQS;50.5477246; 2.8661707;59388;MARQUILLIES
87317339;Marquise - Rinxent;MRX;50.8056635; 1.72988;62711;RINXENT
87784629;Marquixanes;MQG;42.6428224; 2.4858388;66103;MARQUIXANES
87597625;Marsac;MRR;46.0941348; 1.585556;23124;MARSAC
87595207;Marsac-sur-L'isle;MRA;45.1860541; 0.6626174;24256;MARSAC-SUR-L'ISLE
87781294;Marseillan Plage;MPP;43.3181964; 3.5355281;34150;MARSEILLAN
87751081;Marseille Blancarde;MBC;43.29614391; 5.406559;13204;MARSEILLE--4E--ARRONDISSEMENT
87751008;Marseille Saint-Charles;MSC;43.302666; 5.380407;13201;MARSEILLE--1ER-ARRONDISSEMENT
87313726;Marseille-en-Beauvaisis;MAI;49.5709066; 1.9546349;60387;MARSEILLE-EN-BEAUVAISIS
87615419;Marssac-sur-Tarn;MSS;43.9151803; 2.026913;81156;MARSSAC-SUR-TARN
87471367;Martigné-Ferchaud;MAF;47.8321302; -1.3137943;35167;MARTIGNE-FERCHAUD
87753509;Martigues;MTG;43.3929209; 5.0257804;13056;MARTIGUES
87611087;Martres-Tolosane;MXA;43.1962069; 1.0167558;31324;MARTRES-TOLOSANE
87783282;Marvejols;MVJ;44.5446819; 3.2810718;48092;MARVEJOLS
87471227;Massérac;MWK;47.6745316; -1.9144441;44092;MASSERAC
87594820;Masseret;MST;45.536175; 1.5415396;19129;MASSERET
87734871;Massiac - Blesle;MIA;45.2537695; 3.1965518;15119;MASSIAC
87393579;Massy - Palaiseau;MPU;48.7264211; 2.2575281;91377;MASSY
87383281;Massy - Verrières;MVW;48.7343097; 2.2736721;91377;MASSY
87725465;Massy Europe;MEU;48.72342; 2.27194;91377;MASSY
87393702;Massy TGV;MPW;48.725758; 2.261254;91377;MASSY
87214130;Matzenheim;MHW;48.3987556; 7.6196003;67285;MATZENHEIM
87295006;Maubeuge;MBG;50.27298; 3.96677;59392;MAUBEUGE
87381723;Maule;MAE;48.90917; 1.85708;78380;MAULE
87381483;Maurecourt;MRK;48.98712; 2.05963;78015;ANDRESY
87345546;Maurois;MAK;50.0674506; 3.4562554;59311;HONNECHY
87645168;Maurs;MRS;44.7061543; 2.1995656;15122;MAURS
87481150;Mauves-sur-Loire;MUE;47.2930211; -1.3893042;44094;MAUVES-SUR-LOIRE
87584466;Mauzac-et-Grand-Castang;MZJ;44.8558291; 0.7899658;24260;MAUZAC-ET-GRAND-CASTANG
87485250;Mauzé-sur-le-Mignon;MAZ;46.1995881; -0.6737264;79170;MAUZE-SUR-LE-MIGNON
87396580;Mayet;MYT;47.7601465; 0.2659384;72191;MAYET
87615542;Mazamet;MZT;43.4977847; 2.3747346;81163;MAZAMET
87342121;Mazingarbe;MJG;50.4608957; 2.7005447;62563;MAZINGARBE
87116103;Meaux;MEA;48.957759; 2.874041;77284;MEAUX
87576116;Mehun-sur-Yèvre;MHY;47.1394406; 2.2071342;18141;MEHUN-SUR-YEVRE
87682005;Melun;MEL;48.527662; 2.655404;77288;MELUN
87574244;Menars;EIR;47.6450036; 1.405617;41134;MENARS
87783605;Mende;MDE;44.522322; 3.5019875;48095;MENDE
87141390;Ménil Flin;MFN;48.5050204; 6.6592265;54199;FLIN
87681411;Mennecy;MNY;48.5709075; 2.433165;91386;MENNECY
87296434;Mennessis;MKI;49.6915989; 3.2711145;2474;MENNESSIS
87576728;Mennetou-sur-Cher;MNN;47.2688835; 1.8765238;41135;MENNETOU-SUR-CHER
87756486;Menton;MEN;43.774444; 7.4933;6083;MENTON
87756494;Menton Garavan;MNJ;43.785202; 7.517297;6083;MENTON
87574194;Mer;MER;47.70586; 1.506373;41136;MER
87611525;Mérens-les-Vals;MLX;42.6594883; 1.8371278;9189;MERENS-LES-VALS
87611814;Mérenvielle;MWE;43.6365051; 1.1503303;31339;MERENVIELLE
87313064;Méricourt - Ribemont;MTL;49.9556384; 2.5726254;80530;MERICOURT-L'ABBE
87276675;Mériel;MVC;49.07777; 2.20528;95392;MERIEL
87278259;Mérignac Arlac;MRF;44.8265601; -0.6261402;33281;MERIGNAC
87184408;Méroux;MOX;47.58659; 6.89903;90068;MEROUX
87213207;Mertzwiller;MZW;48.872013; 7.6781895;67291;MERTZWILLER
87313668;Méru;MRU;49.23233; 2.13254;60395;MERU
87713701;Mervans;MRV;46.7988928; 5.1794099;71295;MERVANS
87182725;Merxheim;MXH;47.9126413; 7.3022795;68203;MERXHEIM
87276667;Méry-sur-Oise;MWO;49.05766; 2.19074;95394;MERY-SUR-OISE
87471185;Messac - Guipry;MES;47.82225; -1.81822;35176;MESSAC
87141499;Messein;MSJ;48.6128788; 6.1378364;54366;MESSEIN
87696187;Mesves - Bulcy;MVU;47.2420755; 3.0065175;58164;MESVES-SUR-LOIRE
87694158;Mesvres;MWB;46.862799; 4.2449659;71297;MESVRES
87192039;Metz;MZE;49.109545; 6.176593;57463;METZ
87192070;Metz Nord;MZD;49.13673; 6.16791;57463;METZ
87182816;Metzeral;MZL;48.0133301; 7.0733383;68204;METZERAL
87393108;Meudon;MDN;48.8147527; 2.2410999;92048;MEUDON
87393082;Meudon Val Fleury;MFY;48.8079884; 2.2409045;92048;MEUDON
87381830;Meulan - Hardricourt;MHD;49.00564; 1.90213;78299;HARDRICOURT
87574137;Meung-sur-Loire;MGL;47.829926; 1.691928;45203;MEUNG-SUR-LOIRE
87345272;Meurchin;MHN;50.4970516; 2.8930903;62573;MEURCHIN
87713560;Meursault;MAT;46.9690497; 4.7954444;21412;MEURSAULT
87147322;Meuse TGV;TGM;48.978549; 5.270954;55254;LES TROIS-DOMAINES
87723585;Meximieux - Pérouges;MEX;45.901615; 5.193534;1244;MEXIMIEUX
87594275;Meymac;MYC;45.5302313; 2.1640905;19136;MEYMAC
87751370;Meyrargues;MEY;43.6440076; 5.5395738;13059;MEYRARGUES
87725838;Mézériat;MZF;46.2350502; 5.046622;1246;MEZERIAT
87444208;Mézidon-Canon;MEZ;49.071; -0.07496;14431;MEZIDON-CANON
87575704;Mignaloux - Nouaillé;MGX;46.5261427; 0.4117391;86157;MIGNALOUX-BEAUVOIR
87775098;Milhaud;MHU;43.7884886; 4.3033268;30169;MILHAUD
87784546;Millas;MYR;42.6888961; 2.6937502;66108;MILLAS
87783001;Millau;MAU;44.102344; 3.07457;12145;MILLAU
87313700;Milly-sur-Thérain;MYH;49.5035256; 1.988233;60403;MILLY-SUR-THERAIN
87478131;Miniac-Morvan;MIN;48.5315134; -1.914787;35179;MINIAC-MORVAN
87723726;Mionnay;MIO;45.8966784; 4.919752;1248;MIONNAY
87753004;Miramas;MAS;43.580704; 5.000264;13063;MIRAMAS
87342030;Miraumont;MIK;50.0958521; 2.7344755;80549;MIRAUMONT
87723528;Miribel;MIB;45.822088; 4.95394;1249;MIRIBEL
87271528;Mitry - Claye;MYV;48.97569; 2.64247;77294;MITRY-MORY
87742007;Modane;MOD;45.193365; 6.658161;73157;MODANE
87172155;Mohon;MNH;49.752584; 4.73313;8105;CHARLEVILLE-MEZIERES
87747329;Moirans;MOA;45.322185; 5.581915;38239;MOIRANS
87747691;Moirans La Galifette;MFE;45.324154; 5.56517;38239;MOIRANS
87611889;Moissac;MOI;44.1024178; 1.077345;82112;MOISSAC
87214577;Molsheim;MOL;48.53705; 7.50044;67300;MOLSHEIM
87212142;Mommenheim;MOH;48.7561587; 7.6422273;67301;MOMMENHEIM
87747592;Monestier-de-Clermont;MDC;44.911996; 5.6339702;38242;MONESTIER-DE-CLERMONT
87683557;Monéteau - Gurgy;MEG;47.8507856; 3.5798071;89263;MONETEAU
87734335;Monistrol-d'Allier;MNR;44.9696648; 3.6500424;43136;MONISTROL-D'ALLIER
87574681;Monnaie;MON;47.4987491; 0.7932851;37153;MONNAIE
87545111;Monnerville;MWW;48.3484915; 2.0320595;91414;MONNERVILLE
87586453;Monsempron-Libos;MLS;44.486631; 0.9412277;47179;MONSEMPRON-LIBOS
87287128;Mont de Terre;MXT;50.6176672; 3.0966031;59350;LILLE
87763508;Mont-Dauphin - Guillestre;MOG;44.6746283; 6.6156027;5052;EYGLIERS
87671016;Mont-de-Marsan;MMR;43.884898; -0.50466;40192;MONT-DE-MARSAN
87784793;Mont-Louis - La Cabanasse;MTC;42.5020902; 2.1131379;66027;LA CABANASSE
87141143;Mont-sur-Meurthe;MMT;48.5599456; 6.4496444;54383;MONT-SUR-MEURTHE
87481465;Montaigu;MTV;46.983705; -1.316236;85146;MONTAIGU
87597674;Montaigut-le-Blanc;MUF;46.1367425; 1.7339815;23132;MONTAIGUT-LE-BLANC
87684001;Montargis;MSR;48.006862; 2.742783;45208;MONTARGIS
87615369;Montastruc-la-Conseillère;MCL;43.715985; 1.5979;31358;MONTASTRUC-LA-CONSEILLERE
87276618;Montataire;MOO;49.2510365; 2.4362155;60414;MONTATAIRE
87611244;Montauban Ville Bourbon;MBN;44.014387; 1.341496;82121;MONTAUBAN
87471086;Montauban-de-Bretagne;MDT;48.190241; -2.052675;35184;MONTAUBAN-DE-BRETAGNE
87612010;Montaudran;MQN;43.5734591; 1.4804356;31555;TOULOUSE
87672113;Montaut Bétharram;MHZ;43.1269731; -0.1982813;64400;MONTAUT
87713131;Montbard;MBA;47.618747; 4.33616;21425;MONTBARD
87718866;Montbarrey;MXB;47.0359922; 5.6366081;39350;MONTBARREY
87611699;Montbartier;MNG;43.9241555; 1.264501;82123;MONTBARTIER
87571406;Montbazon;MNZ;47.2917191; 0.7214769;37154;MONTBAZON
87184523;Montbéliard;MBD;47.5105086; 6.8013763;25388;MONTBELIARD
87396044;Montbizot;MBZ;48.151513; 0.1908607;72205;MONTBIZOT
87726448;Montbrison;MOB;45.604454; 4.078282;42147;MONTBRISON
87694620;Montceau-les-Mines;MMI;46.6706636; 4.3610264;71306;MONTCEAU-LES-MINES
87694307;Montchanin;MCH;46.7592649; 4.4814867;71310;MONTCHANIN
87313346;Montdidier;MTD;49.64147; 2.563;80561;MONTDIDIER
87338590;Monte-Carlo Country Club;CCC;43.75438; 7.44821;6104;ROQUEBRUNE-CAP-MARTIN
87764001;Montélimar;MTR;44.559079; 4.744792;26198;MONTELIMAR
87491183;Montendre;MMM;45.2805457; -0.3961726;17240;MONTENDRE
87682302;Montereau;MTU;48.379934; 2.942972;77305;MONTEREAU-FAULT-YONNE
87411454;Montérolier - Buchy;MBY;49.6031854; 1.3347457;76445;MONTEROLIER
87296418;Montescourt-Lizerolles;MCU;49.7380842; 3.2519756;2504;MONTESCOURT-LIZEROLLES
87765818;Monteux;MTX;44.0374619; 4.9947813;84080;MONTEUX
87765412;Montfavet;MFT;43.932635; 4.873943;84007;AVIGNON
87718106;Montferrand - Thoraise;MFH;47.1847414; 5.9074815;25397;MONTFERRAND-LE-CHATEAU
87393892;Montfort-l'Amaury - Méré;MLM;48.80224; 1.8153507;78389;MERE
87396291;Montfort-le-Gesnois;MLG;48.0405657; 0.4064237;72241;MONTFORT-LE-GESNOIS
87471078;Montfort-sur-Meu;MFS;48.138878; -1.949141;35188;MONTFORT-SUR-MEU
87682104;Montgeron - Crosne;KRW;48.708094; 2.462224;91421;MONTGERON
87381160;Montgeroult - Courcelles;MKU;49.0805828; 2.0034959;95422;MONTGEROULT
87172056;Monthermé;MME;49.865621; 4.74053;8081;BOGNY-SUR-MEUSE
87276089;Montigny - Beauchamp;MBP;49.00758; 2.19767;95051;BEAUCHAMP
87345306;Montigny-en-Ostrevent;MYO;50.36151; 3.18829;59414;MONTIGNY-EN-OSTREVENT
87684100;Montigny-sur-Loing;MKN;48.33661; 2.738561;77312;MONTIGNY-SUR-LOING
87618207;Montlaur;MKJ;43.4752405; 1.5776454;31384;MONTLAUR
87571273;Montlouis-sur-Loire;NTU;47.3915307; 0.8173987;37156;MONTLOUIS-SUR-LOIRE
87641001;Montluçon;MLN;46.338101; 2.596159;3185;MONTLUCON
87323675;Montluçon Rimard;NTL;46.3355913; 2.6115119;3185;MONTLUCON
87723569;Montluel;MLU;45.84777; 5.057503;1262;MONTLUEL
87194209;Montmédy;MDY;49.5228775; 5.3716718;55351;MONTMEDY
87741181;Montmélian;MML;45.503059; 6.043289;73171;MONTMELIAN
87583674;Montmoreau;MMA;45.3982987; 0.1380013;16294;SAINT-AMANT
87575480;Montmorillon;MMN;46.4174979; 0.8737467;86165;MONTMORILLON
87481713;Montoir-de-Bretagne;MDB;47.3210164; -2.1616777;44103;MONTOIR-DE-BRETAGNE
87781534;Montpaon;MNP;43.8685236; 3.1097221;12155;FONDAMENTE
87773002;Montpellier Saint-Roch;MPL;43.604738; 3.880674;34172;MONTPELLIER
87688887;Montpellier Sud de France;MSF;43.594787; 3.924623;34172;MONTPELLIER
87595322;Montpon-Ménestérol;MPI;45.006326; 0.159328;24294;MONTPON-MENESTEROL
87611848;Montrabé;MTB;43.6450204; 1.5240482;31389;MONTRABE
87611152;Montréjeau - Gourdan-Polignan;MTJ;43.078109; 0.5735;31224;GOURDAN-POLIGNAN
87382879;Montreuil;MFL;48.8067323; 2.1511693;78646;VERSAILLES
87317164;Montreuil sur Mer;MOM;50.4661948; 1.7691662;62588;MONTREUIL
87487637;Montreuil-Bellay;MBL;47.1254181; -0.1482834;49215;MONTREUIL-BELLAY
87478032;Montreuil-sur-Ille;MSI;48.307292; -1.674155;35195;MONTREUIL-SUR-ILLE
87316406;Montreuil-sur-Thérain;MTF;49.38152; 2.2002529;60685;VILLERS-SAINT-SEPULCRE
87184275;Montreux-Vieux;MVX;47.6178576; 7.0253947;68215;MONTREUX-VIEUX
87574855;Montrichard;MRD;47.3437658; 1.1717596;41151;MONTRICHARD
87746867;Montroc le Planet;MKZ;45.996415; 6.9345425;74056;CHAMONIX-MONT-BLANC
87726885;Montrond-les-Bains;MRB;45.644429; 4.248814;42149;MONTROND-LES-BAINS
87116400;Montry - Condé;MYD;48.8908268; 2.8262345;77315;MONTRY
87575035;Monts;MSD;47.2818; 0.65448;37159;MONTS
87276493;Montsoult - Maffliers;MSO;49.06611; 2.32229;95430;MONTSOULT
87478537;Montsûrs;MSW;48.14149; -0.5506416;53043;BREE
87411801;Montville;MVE;49.551284; 1.070046;76245;ESLETTES
87182592;Moosch;MWH;47.8607454; 7.0507631;68217;MOOSCH
87484170;Morannes;MNS;47.7390902; -0.4179693;49220;MORANNES
87715433;Morbier;MKE;46.5392164; 6.0176446;39367;MORBIER
87673103;Morcenx;MCX;44.033565; -0.90864;40197;MORCENX
87682278;Moret - Veneux-les-Sablons;MOR;48.37838; 2.79941;77491;VENEUX-LES-SABLONS
87313320;Moreuil;MRE;49.77699; 2.47582;80570;MOREUIL
87715441;Morez;MRZ;46.5262166; 6.023578;39368;MOREZ
87411439;Morgny-la-Pommeraye;MGN;49.5232183; 1.2478526;76453;MORGNY-LA-POMMERAYE
87192286;Morhange;MHG;48.9366239; 6.6590266;57483;MORHANGE
