id_commune;nom_commune;lat;lon
40184;MIMIZAN;44.1890027231; -1.24571912607
19137;MEYRIGNAC-L'EGLISE;45.4036167689; 1.86043218765
70455;ROYE;47.6771506136; 6.5417073316
19048;LE CHASTANG;45.1752926501; 1.73283876352
52289;LIFFOL-LE-PETIT;48.2910504229; 5.54344687928
19097;LAFAGE-SUR-SOMBRE;45.2926824126; 2.07691880797
56053;ELVEN;47.7326809062; -2.59279070215
85197;SAINT-ANDRE-TREIZE-VOIES;46.9277672307; -1.4126154924
68197;MAGSTATT-LE-BAS;47.6388902604; 7.41296468612
41018;BLOIS;47.5817013938; 1.30625551583
64293;LABATUT;43.4165864025; -0.0134728274425
87017;BLANZAC;46.1275472261; 1.1079991587
42236;SAINT-HILAIRE-SOUS-CHARLIEU;46.1210288218; 4.1833614828
79144;JUSCORPS;46.2107424942; -0.377400693805
50206;LA GOHANNIERE;48.7013309141; -1.26089756914
14404;MARTAINVILLE;48.9474686277; -0.350260817596
45301;SANTEAU;48.0939958516; 2.15275063221
27063;BERVILLE-LA-CAMPAGNE;49.0261594843; 0.89327089992
65286;LOURDES;43.1074297344; -0.0768069387932
42133;MARCENOD;45.5728199532; 4.48177097511
78591;SEPTEUIL;48.8882003986; 1.68459218607
41205;SAINT-CYR-DU-GAULT;47.6208770485; 1.02593703871
17022;ASNIERES-LA-GIRAUD;45.8934744108; -0.510489870265
8148;L'ECAILLE;49.4095997981; 4.20955430997
72114;DEHAULT;48.208236955; 0.576083536745
2B280;SILVARECCIO;42.4530552903; 9.41788528717
93072;STAINS;48.9567775699; 2.3854495629
11125;EMBRES-ET-CASTELMAURE;42.9295753013; 2.81822778929
32069;CADEILLAN;43.420255903; 0.841855457027
38282;OPTEVOZ;45.7524418147; 5.34043707575
88464;TENDON;48.1081118464; 6.67533830066
19047;CHARTRIER-FERRIERE;45.0582166872; 1.4341213591
50129;CHERBOURG-OCTEVILLE;49.633412156; -1.63390160204
14205;CRISTOT;49.1941809977; -0.570855686258
58259;SAINT-PARIZE-EN-VIRY;46.7536799214; 3.36701488719
39064;BONNAUD;46.6197553345; 5.43048308112
44209;TREILLIERES;47.3178218372; -1.62577302041
72317;SAINT-REMY-DU-VAL;48.3488699009; 0.251095298312
80808;VIRONCHAUX;50.2981889645; 1.82569820077
79024;AZAY-LE-BRULE;46.4045197367; -0.267456920636
56061;LA GACILLY;47.7728317091; -2.15651114837
41154;MOREE;47.9158762496; 1.24887473197
36164;POULIGNY-SAINT-MARTIN;46.5149038846; 2.00555545984
77022;BARBIZON;48.4485166396; 2.60051335634
40268;SAINT-LAURENT-DE-GOSSE;43.5213103938; -1.28404719869
65362;PIERREFITTE-NESTALAS;42.9622556048; -0.0749478244802
32260;MONBARDON;43.3806524383; 0.716563554574
40190;MONSEGUR;43.6151818106; -0.545319135414
11383;SOUILHE;43.3687280247; 1.91691905449
27057;BERNIENVILLE;49.0744161962; 1.02876644978
64196;CROUSEILLES;43.5309932657; -0.0816458802012
35357;VILLAMEE;48.4562439704; -1.21840173852
31353;MONES;43.4181669738; 1.03320759
77102;CHATENOY;48.2308781488; 2.62712492954
82110;MIRABEL;44.1424577987; 1.4113688594
50496;SAINT-JEAN-LE-THOMAS;48.7269044295; -1.51493536559
55172;LES EPARGES;49.0644524312; 5.58324844754
4108;MALIJAI;44.0336660524; 6.0504243737
25188;DAMBENOIS;47.5444605529; 6.87199682255
29160;PLABENNEC;48.4938327293; -4.41894214636
58306;VERNEUIL;46.8603735972; 3.58244196837
14499;PETIVILLE;49.242349527; -0.168464037407
79269;SAINT-MAIXENT-DE-BEUGNE;46.5147236196; -0.613320337812
76664;SASSEVILLE;49.7829827981; 0.690793795865
14732;VAUX-SUR-AURE;49.3070647663; -0.710057114678
50442;LE ROZEL;49.4814801103; -1.82868622801
76643;SAINT-QUENTIN-AU-BOSC;49.9337863822; 1.32468766713
60658;VAUCIENNES;49.2291351959; 3.01623561024
13211;MARSEILLE-11E--ARRONDISSEMENT;43.2884471881; 5.48381466229
32207;LEBOULIN;43.670877929; 0.660565721103
27065;BEUZEVILLE;49.3380079083; 0.342706713598
71100;CHARDONNAY;46.5087214301; 4.84818799475
30354;MONTAGNAC;43.9375478225; 4.1527019626
78049;BAZEMONT;48.9318976597; 1.87410045764
54413;OZERAILLES;49.2259087453; 5.84170990352
50059;BLOSVILLE;49.3718453122; -1.28832073685
19105;LANTEUIL;45.1177049487; 1.64002369199
60260;FRESNOY-LA-RIVIERE;49.2781522381; 2.92700227503
82089;LAMAGISTERE;44.1320571715; 0.821877164854
22140;LA MALHOURE;48.3961928659; -2.49404154442
89213;LADUZ;47.8844849525; 3.39938525851
15235;LES TERNES;44.9962837997; 2.99411909646
72319;SAINTE-SABINE-SUR-LONGEVE;48.1357559817; 0.0899900112141
2384;HOURY;49.7861780633; 3.84806416077
25120;CHANTRANS;47.0477460774; 6.16353019875
41164;NOYERS-SUR-CHER;47.2831417944; 1.41063801702
8126;CONDE-LES-HERPY;49.5425026908; 4.19795434047
70386;LA NEUVELLE-LES-SCEY;47.7015222908; 5.94028495484
38360;SAINT-APPOLINARD;45.1840589989; 5.26050119803
55343;MONTBLAINVILLE;49.2434560123; 4.9948188695
27214;ECOUIS;49.3066926655; 1.42999721744
17053;BORDS;45.8953761527; -0.785050392193
2A001;AFA;41.9844089346; 8.79828936731
17034;BARZAN;45.531214889; -0.867749982144
10063;BRIENNE-LA-VIEILLE;48.3730744162; 4.54688493664
26360;VALAURIE;44.420602445; 4.81063104822
42336;VIRIGNEUX;45.6872242929; 4.34645637144
59222;FAUMONT;50.4531008477; 3.13526855992
97129;SAINTE-ROSE;16.2939779294; -61.7100293031
80278;ERCHES;49.7243449482; 2.67246538039
49025;BEAUVAU;47.5945239256; -0.254061152947
65349;OURDON;43.0322561805; -0.0135097211174
60075;BLANCFOSSE;49.662501216; 2.18953950322
73311;LE VERNEIL;45.450825812; 6.18533015026
31173;ESPERCE;43.2993657224; 1.40063786328
70066;BETAUCOURT;47.8654216499; 5.91855303569
22015;BREHAND;48.393898689; -2.58915945139
12029;BOR-ET-BAR;44.2000941717; 2.08598279329
86005;ANGLIERS;46.9385872919; 0.102241708869
57229;FOULCREY;48.6402409757; 6.86776109913
14006;AMAYE-SUR-ORNE;49.0911214253; -0.434224922695
78006;ADAINVILLE;48.7201535833; 1.66232511762
22024;CALANHEL;48.4405735546; -3.47617281469
42037;CHALAIN-D'UZORE;45.6726268892; 4.06032311486
79083;CHEF-BOUTONNE;46.1151550061; -0.081086313145
77507;VILLENAUXE-LA-PETITE;48.4004012721; 3.31327470557
52358;NOYERS;48.0613888303; 5.48533764002
77318;MORTCERF;48.7828938577; 2.90546822956
68271;RIEDISHEIM;47.7396931501; 7.36582056128
12010;ARQUES;44.3220848863; 2.80404631161
54056;BAZAILLES;49.4100137123; 5.76596330618
52066;BRACHAY;48.3817212409; 5.03615837807
33383;SAINT-CHRISTOLY-MEDOC;45.3574015951; -0.834464734201
52456;SAINT-URBAIN-MACONCOURT;48.3964570951; 5.19639597902
28239;MARVILLE-MOUTIERS-BRULE;48.6748561524; 1.37887146982
79352;VILLIERS-SUR-CHIZE;46.0980469832; -0.30373228125
57227;FORBACH;49.1912650369; 6.89275798526
10207;LONGUEVILLE-SUR-AUBE;48.5509934474; 3.91289272795
46183;MARCILHAC-SUR-CELE;44.5442171606; 1.77401104203
65396;SAINT-SAVIN;42.9753213682; -0.0917828178997
42054;CHATELNEUF;45.6388781024; 3.97962390788
54139;COURBESSEAUX;48.6914376855; 6.4022815813
38044;BIOL;45.4963748824; 5.36908721787
82194;VILLEBRUMIER;43.9202948869; 1.4512543274
29085;ILE-TUDY;47.8527643575; -4.16160884308
84056;JONQUIERES;44.1318029558; 4.91341542999
61083;CHAMBOIS;48.8158758305; 0.112532847122
54249;HANNONVILLE-SUZEMONT;49.098891613; 5.83676444356
72327;SARCE;47.7223246034; 0.228700458643
95582;SANNOIS;48.9717773111; 2.25299514112
64091;BALIROS;43.2285177341; -0.308318533909
88321;NEUFCHATEAU;48.3565023559; 5.69131913979
65109;BRAMEVAQUE;42.9775013643; 0.559652236891
61114;COMMEAUX;48.7884537955; -0.0987177513716
42058;CHAZELLES-SUR-LAVIEU;45.5423204003; 4.00189316326
28261;MONTIGNY-LE-CHARTIF;48.2909978482; 1.13008902025
50212;GOURBESVILLE;49.4226999224; -1.40960011709
68382;ZAESSINGUE;47.6197053459; 7.37256538622
38250;MONTCARRA;45.6090751689; 5.39984266254
95387;MENOUVILLE;49.1532355635; 2.10779433987
63145;EGLISENEUVE-DES-LIARDS;45.5658772497; 3.42053251866
44153;SAINT-AUBIN-DES-CHATEAUX;47.7056440734; -1.47872960477
66129;ORTAFFA;42.5843466688; 2.92083398591
50189;FONTENAY;48.625352704; -1.02073047317
60278;GOLANCOURT;49.7032997149; 3.06874567879
89277;NITRY;47.6765715644; 3.87691630334
60261;FRESNOY-LE-LUAT;49.2127033818; 2.76283065148
18008;ARCAY;46.9625352039; 2.3359112711
16405;VIGNOLLES;45.5067551698; -0.0973753032134
53211;SAINT-DENIS-DE-GASTINES;48.3469457308; -0.87082653269
50556;SAINTE-SUZANNE-SUR-VIRE;49.0733180514; -1.05714630383
8420;SIGNY-LE-PETIT;49.9309499097; 4.2990463026
67503;UTTWILLER;48.8464668751; 7.49650290601
33485;SAINTE-TERRE;44.8338850704; -0.120538591172
59588;TETEGHEM;51.0158652678; 2.45278368133
52216;GERMAINES;47.7994372317; 5.02777502578
21233;DRAMBON;47.3340095649; 5.37849298375
7148;MALBOSC;44.349514949; 4.07246027808
7097;GLUN;45.0070163516; 4.82465206981
95257;LA FRETTE-SUR-SEINE;48.9745244717; 2.17786777518
67469;SINGRIST;48.6694227144; 7.38506335473
37016;AZAY-SUR-INDRE;47.2038896853; 0.943284326846
29289;TREGARVAN;48.2369590372; -4.23152835996
